# "The 3DSC_MP without SOAP and MAGPIE columns. Generated on 2022-06-20 15:27:51.274346 by the script <ipython-input-27-76d8ce743270>."
formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
C1Mg1Ni3,1,0.0,1.0,True,C1Mg1Ni3,C1Mg1Ni3,6.91125,Other,True,C20Mg20Ni60,C-Mg-Ni,3,Supercon,Mg1C1Ni3,MP-mp-10700,Mg1Ni3C1,C-Mg-Ni,C20Mg20Ni60,P m -3 m,cubic,3.810209,3.810209,3.810209,data/final/MP/cifs/C1Mg1Ni3-MP-mp-10700.cif,data/source/MP/raw/cifs/mp-10700.cif,mp-10700,0.0,,2011-05-28 10:04:44,6.376007671789427,10.17188/1187303,"@misc{osti_1187303,
    author = ""Persson, Kristin"",
    title = ""Materials Data on MgNi3C (SG:221) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1187303"",
    place = ""United States"",
    year = ""2015"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1678621'}},0.0,6.64260176,520.0,-28.85099542,-5.770199084,{'tags': ['Magnesium nickel carbide (1/3/1)']},-28.85099542,-5.770199084,-0.1367049259999994,"['xas', 'elasticity', 'bandstructure']",True,[77152],True,2021-05-12 10:56:10.715000,NM,5,8,mp-10700,None,MgNi3C,"{'functional': 'PBE', 'labels': ['Mg_pv', 'Ni_pv', 'C'], 'pot_type': 'paw'}","{'Mg': 1.0, 'Ni': 3.0, 'C': 1.0}",GGA,mp-10700,"['mp-927245', 'mp-927653', 'mp-911184', 'mp-10700', 'mp-1438083', 'mp-1678621', 'mp-1791467', 'mp-1591421']",0.0387875,"{'Mg': 1.0, 'Ni': 3.0, 'C': 1.0}",55.31544309398296,[],NM,False,221,0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0007012056277683,0.0387875,0,0.0387875,MP,data/source/MP/cleaned/cifs/MP-mp-10700.cif,False,,data/final/MP/graphs/C1Mg1Ni3-MP-mp-10700.json,0,True,m-3m,6,0,0,0,0,0,0,1,0,0,0,1.0
C1Mn0.02Mo0.98,2,0.02,1.0,True,C1Mn0.02Mo0.98,C1Mo1,0.0,Other,True,C50Mn1Mo49,C-Mn-Mo,3,Supercon,C1Mn0.02Mo0.98,MP-mp-2305,Mo1C1,C-Mo,C50Mo50,P -6 m 2,hexagonal,2.835086,2.92410600478411,2.92410507,data/final/MP/cifs/C1Mn0.02Mo0.98-MP-mp-2305-synth_doped.cif,data/source/MP/raw/cifs/mp-2305.cif,mp-2305,0.0,,2011-05-12 17:49:42,8.538697979393088,10.17188/1199194,"@misc{osti_1199194,
    author = ""Persson, Kristin"",
    title = ""Materials Data on MoC (SG:187) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1199194"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1668222'}},0.0010243049999996,8.62658168,520.0,-20.24014809,-10.120074045,{'tags': ['Molybdenum carbide (1/1)']},-20.24014809,-10.120074045,-0.0838621800000005,"['xas', 'elasticity', 'bandstructure']",True,"[77156, 618300]",True,2021-05-12 10:56:16.728000,NM,2,9,mp-2305,None,MoC,"{'functional': 'PBE', 'labels': ['Mo_pv', 'C'], 'pot_type': 'paw'}","{'Mo': 1.0, 'C': 1.0}",GGA,mp-2305,"['mp-927633', 'mp-927239', 'mp-911174', 'mp-2305', 'mp-1116092', 'mp-1440368', 'mp-1668222', 'mp-1791400', 'mp-1638434']",0.0001977,"{'Mo': 1.0, 'C': 1.0}",20.99340614335182,[],NM,False,187,0,"[0, 0]",9.417242664197564e-06,0.0001977,0,0.0001977,MP,data/source/MP/cleaned/cifs/MP-mp-2305.cif,True,,data/final/MP/graphs/C1Mn0.02Mo0.98-MP-mp-2305-synth_doped.json,0,True,-62m,0,6,0,0,0,0,0,1,0,0,0,1.0
C1Mo0.05Nb0.95,2,0.05,1.0,True,C1Mo0.05Nb0.95,C1Nb1,12.1,Other,True,C50Mo2.5Nb47.5,C-Mo-Nb,3,Supercon,Nb0.95Mo0.05C1,MP-mp-910,Nb1C1,C-Nb,C50Nb50,F m -3 m,cubic,3.18634336,3.1863433599999995,3.1863433599999995,data/final/MP/cifs/C1Mo0.05Nb0.95-MP-mp-910-synth_doped.cif,data/source/MP/raw/cifs/mp-910.cif,mp-910,0.0,,2011-05-12 17:28:40,7.616098778357742,10.17188/1282001,"@misc{osti_1282001,
    author = ""Persson, Kristin"",
    title = ""Materials Data on NbC (SG:225) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1282001"",
    place = ""United States"",
    year = ""2016"",
    month = ""7"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1686610'}},0.0408750508333302,7.39992982,520.0,-20.24633413,-10.123167065,"{'tags': ['Niobium carbide (1/1)', 'Niobium carbide (1/1) - RS-type']}",-20.24633413,-10.123167065,-0.4591241950000011,"['xas', 'elasticity', 'bandstructure']",True,"[618465, 77214, 187077, 618456, 181792, 618453, 94449, 618472, 183163, 237582, 618457, 159872, 618480, 618475, 618482, 618469, 155164, 618466, 44355, 618450, 618458, 618449, 44496, 618463, 618462, 618460, 618481, 618471, 618476, 181052, 601142, 618448, 189089, 618478, 26955, 618473, 618484, 618483]",True,2021-05-12 10:56:35.166000,NM,2,25,mp-910,None,NbC,"{'functional': 'PBE', 'labels': ['Nb_pv', 'C'], 'pot_type': 'paw'}","{'Nb': 1.0, 'C': 1.0}",GGA,mp-910,"['mp-1000444', 'mp-1001333', 'mp-910', 'mp-1057158', 'mp-1057178', 'mp-1057130', 'mp-1057651', 'mp-1057669', 'mp-1057682', 'mp-1057771', 'mp-1057779', 'mp-1057802', 'mp-1060960', 'mp-1060978', 'mp-1061015', 'mp-1440938', 'mp-1686610', 'mp-1805660', 'mp-1007673', 'mp-1593845', 'mp-1596940', 'mp-1061007', 'mp-1057677', 'mp-1057792', 'mp-1057174']",3.33e-05,"{'Nb': 1.0, 'C': 1.0}",22.87508541625878,[],NM,False,225,0,"[0, 0]",1.4557322691495426e-06,3.33e-05,0,3.33e-05,MP,data/source/MP/cleaned/cifs/MP-mp-910.cif,True,,data/final/MP/graphs/C1Mo0.05Nb0.95-MP-mp-910-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,0,0,0,1,1.0
C1Mo0.15Nb0.85,3,0.15,1.0,True,C1Mo0.15Nb0.85,C1Nb1,12.7,Other,True,C50Mo7.5Nb42.5,C-Mo-Nb,3,Supercon,Nb0.85Mo0.15C1,MP-mp-910,Nb1C1,C-Nb,C50Nb50,F m -3 m,cubic,3.18634336,3.1863433599999995,3.1863433599999995,data/final/MP/cifs/C1Mo0.15Nb0.85-MP-mp-910-synth_doped.cif,data/source/MP/raw/cifs/mp-910.cif,mp-910,0.0,,2011-05-12 17:28:40,7.616098778357742,10.17188/1282001,"@misc{osti_1282001,
    author = ""Persson, Kristin"",
    title = ""Materials Data on NbC (SG:225) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1282001"",
    place = ""United States"",
    year = ""2016"",
    month = ""7"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1686610'}},0.0408750508333302,7.39992982,520.0,-20.24633413,-10.123167065,"{'tags': ['Niobium carbide (1/1)', 'Niobium carbide (1/1) - RS-type']}",-20.24633413,-10.123167065,-0.4591241950000011,"['xas', 'elasticity', 'bandstructure']",True,"[618465, 77214, 187077, 618456, 181792, 618453, 94449, 618472, 183163, 237582, 618457, 159872, 618480, 618475, 618482, 618469, 155164, 618466, 44355, 618450, 618458, 618449, 44496, 618463, 618462, 618460, 618481, 618471, 618476, 181052, 601142, 618448, 189089, 618478, 26955, 618473, 618484, 618483]",True,2021-05-12 10:56:35.166000,NM,2,25,mp-910,None,NbC,"{'functional': 'PBE', 'labels': ['Nb_pv', 'C'], 'pot_type': 'paw'}","{'Nb': 1.0, 'C': 1.0}",GGA,mp-910,"['mp-1000444', 'mp-1001333', 'mp-910', 'mp-1057158', 'mp-1057178', 'mp-1057130', 'mp-1057651', 'mp-1057669', 'mp-1057682', 'mp-1057771', 'mp-1057779', 'mp-1057802', 'mp-1060960', 'mp-1060978', 'mp-1061015', 'mp-1440938', 'mp-1686610', 'mp-1805660', 'mp-1007673', 'mp-1593845', 'mp-1596940', 'mp-1061007', 'mp-1057677', 'mp-1057792', 'mp-1057174']",3.33e-05,"{'Nb': 1.0, 'C': 1.0}",22.87508541625878,[],NM,False,225,0,"[0, 0]",1.4557322691495426e-06,3.33e-05,0,3.33e-05,MP,data/source/MP/cleaned/cifs/MP-mp-910.cif,True,,data/final/MP/graphs/C1Mo0.15Nb0.85-MP-mp-910-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,0,0,0,1,1.0
C1Mo0.1W0.9,3,0.0999999999999999,1.0,True,C1Mo0.1W0.9,C1W1,9.0,Other,True,C50Mo5W45,C-Mo-W,3,Supercon,Mo0.1W0.9C1,MP-mp-1894,W1C1,C-W,C50W50,P -6 m 2,hexagonal,2.852907,2.9283199959743635,2.92832042,data/final/MP/cifs/C1Mo0.1W0.9-MP-mp-1894-synth_doped.cif,data/source/MP/raw/cifs/mp-1894.cif,mp-1894,0.0,,2011-05-12 17:47:36,15.350369295511475,10.17188/1193675,"@misc{osti_1193675,
    author = ""Persson, Kristin"",
    title = ""Materials Data on WC (SG:187) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1193675"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1668674'}},0.0,7.78064382,520.0,-22.43019027,-11.215095135,"{'tags': ['Tungsten carbide (1/1) - h', 'Qusongite', 'Tungsten carbide (1/1)', 'Tungsten carbide - h', 'High pressure experimental phase', 'Tungsten carbide']}",-22.43019027,-11.215095135,-0.1226415499999991,"['xas', 'elasticity', 'bandstructure']",True,"[5212, 290352, 246151, 165099, 246149, 22258, 162416, 167895, 619091, 43380, 260168, 15406, 77566, 619090, 619096, 260171, 169401, 260166, 246150, 619088]",True,2021-05-12 10:56:14.760000,NM,2,18,mp-1894,None,WC,"{'functional': 'PBE', 'labels': ['W_pv', 'C'], 'pot_type': 'paw'}","{'W': 1.0, 'C': 1.0}",GGA,mp-1894,"['mp-906287', 'mp-920052', 'mp-919065', 'mp-1894', 'mp-1056906', 'mp-1056929', 'mp-1056966', 'mp-1057325', 'mp-1057365', 'mp-1057304', 'mp-1115952', 'mp-1441004', 'mp-1668674', 'mp-1923176', 'mp-1590542', 'mp-1589375', 'mp-1056943', 'mp-1057342']",5.59e-05,"{'W': 1.0, 'C': 1.0}",21.18631365214464,[],NM,False,187,0,"[0, 0]",2.638495819415068e-06,5.59e-05,0,5.59e-05,MP,data/source/MP/cleaned/cifs/MP-mp-1894.cif,True,,data/final/MP/graphs/C1Mo0.1W0.9-MP-mp-1894-synth_doped.json,0,True,-62m,0,6,0,0,0,0,0,1,0,0,0,1.0
C1Mo0.49Nb0.51,2,0.01,2.0,False,C2Mo0.98Nb1.02,C2Mo1Nb1,12.22,Other,True,C50Mo24.5Nb25.5,C-Mo-Nb,3,Supercon,Nb0.51Mo0.49C1,MP-mp-1220406,Nb1Mo1C2,C-Mo-Nb,C50Mo25Nb25,R -3 m,trigonal,3.15243188908568,3.15243188908568,5.41032004,data/final/MP/cifs/C1Mo0.49Nb0.51-MP-mp-1220406-synth_doped.cif,data/source/MP/raw/cifs/mp-1220406.cif,mp-1220406,0.0,,2019-01-12 21:15:29.154000,8.06108271761549,,,{'GGA': {'task_id': 'mp-1765506'}},0.1721471579166671,8.66579072,520.0,-39.8816923,-9.970423075,{'tags': []},-39.8816923,-9.970423075,-0.1202957074999986,['bandstructure'],True,[],True,2021-05-12 10:58:43.502000,NM,4,5,mp-1220406,None,NbMoC2,"{'functional': 'PBE', 'labels': ['Nb_pv', 'Mo_pv', 'C'], 'pot_type': 'paw'}","{'Nb': 1.0, 'Mo': 1.0, 'C': 2.0}",GGA,mp-1220406,"['mp-1220406', 'mp-1430842', 'mp-1765506', 'mp-1791507', 'mp-1630445']",0.0011045,"{'Nb': 1.0, 'Mo': 1.0, 'C': 2.0}",43.8496014856642,[],NM,False,166,0,"[0, 0, 0, 0]",2.518837030619527e-05,0.0011045,0,0.0011045,MP,data/source/MP/cleaned/cifs/MP-mp-1220406.cif,True,,data/final/MP/graphs/C1Mo0.49Nb0.51-MP-mp-1220406-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
C1Mo0.4Ta0.6,3,0.0999999999999999,2.0,False,C2Mo0.8Ta1.2,C2Mo1Ta1,8.67,Other,True,C50Mo20Ta30,C-Mo-Ta,3,Supercon,Ta0.6Mo0.4C1,MP-mp-1217919,Ta1Mo1C2,C-Mo-Ta,C50Mo25Ta25,R -3 m,trigonal,3.144835892169353,3.144835892169353,5.38817367,data/final/MP/cifs/C1Mo0.4Ta0.6-MP-mp-1217919-synth_doped.cif,data/source/MP/raw/cifs/mp-1217919.cif,mp-1217919,0.0,,2019-01-12 19:10:31.332000,11.499783499146304,,,{'GGA': {'task_id': 'mp-1766664'}},0.1494032275000005,9.116434,520.0,-41.88168601,-10.4704215025,{'tags': []},-41.88168601,-10.4704215025,-0.1811759874999996,['bandstructure'],True,[],True,2021-05-12 10:58:41.460000,NM,4,5,mp-1217919,None,TaMoC2,"{'functional': 'PBE', 'labels': ['Ta_pv', 'Mo_pv', 'C'], 'pot_type': 'paw'}","{'Ta': 1.0, 'Mo': 1.0, 'C': 2.0}",GGA,mp-1217919,"['mp-1217919', 'mp-1430516', 'mp-1766664', 'mp-1794431', 'mp-1610780']",0.0004872,"{'Ta': 1.0, 'Mo': 1.0, 'C': 2.0}",43.45052365373413,[],NM,False,166,0,"[0, 0, 0, 0]",1.1212753242805398e-05,0.0004872,0,0.0004872,MP,data/source/MP/cleaned/cifs/MP-mp-1217919.cif,True,,data/final/MP/graphs/C1Mo0.4Ta0.6-MP-mp-1217919-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
C1Mo0.4W0.6,3,0.0999999999999999,2.0,False,C2Mo0.8W1.2,C2Mo1W1,11.3,Other,True,C50Mo20W30,C-Mo-W,3,Supercon,Mo0.4W0.6C1,MP-mp-1221393,Mo1W1C2,C-Mo-W,C50Mo25W25,P m m 2,orthorhombic,2.842292,2.930337,5.061663,data/final/MP/cifs/C1Mo0.4W0.6-MP-mp-1221393-synth_doped.cif,data/source/MP/raw/cifs/mp-1221393.cif,mp-1221393,0.0,,2019-01-12 22:05:35.996000,11.966286040988832,,,{'GGA': {'task_id': 'mp-1734927'}},0.0005651775000004,8.22527661,520.0,-42.67012626,-10.667531565,{'tags': []},-42.67012626,-10.667531565,-0.103198840000001,['bandstructure'],True,[],True,2021-05-12 10:58:43.502000,NM,4,5,mp-1221393,None,MoWC2,"{'functional': 'PBE', 'labels': ['Mo_pv', 'W_pv', 'C'], 'pot_type': 'paw'}","{'Mo': 1.0, 'W': 1.0, 'C': 2.0}",GGA,mp-1221393,"['mp-1221393', 'mp-1399123', 'mp-1734927', 'mp-1794322', 'mp-1609499']",0.00213,"{'Mo': 1.0, 'W': 1.0, 'C': 2.0}",42.15795038324907,[],NM,False,25,0,"[0, 0, 0, 0]",5.0524277879655375e-05,0.00213,0,0.00213,MP,data/source/MP/cleaned/cifs/MP-mp-1221393.cif,True,,data/final/MP/graphs/C1Mo0.4W0.6-MP-mp-1221393-synth_doped.json,0,True,mm2,0,0,0,6,0,0,0,1,0,0,0,1.0
C1Mo0.5Nb0.5,1,0.0,2.0,False,C2Mo1Nb1,C2Mo1Nb1,13.1,Other,True,C50Mo25Nb25,C-Mo-Nb,3,Supercon,Nb0.5Mo0.5C1,MP-mp-1220406,Nb1Mo1C2,C-Mo-Nb,C50Mo25Nb25,R -3 m,trigonal,3.15243188908568,3.15243188908568,5.41032004,data/final/MP/cifs/C1Mo0.5Nb0.5-MP-mp-1220406.cif,data/source/MP/raw/cifs/mp-1220406.cif,mp-1220406,0.0,,2019-01-12 21:15:29.154000,8.06108271761549,,,{'GGA': {'task_id': 'mp-1765506'}},0.1721471579166671,8.66579072,520.0,-39.8816923,-9.970423075,{'tags': []},-39.8816923,-9.970423075,-0.1202957074999986,['bandstructure'],True,[],True,2021-05-12 10:58:43.502000,NM,4,5,mp-1220406,None,NbMoC2,"{'functional': 'PBE', 'labels': ['Nb_pv', 'Mo_pv', 'C'], 'pot_type': 'paw'}","{'Nb': 1.0, 'Mo': 1.0, 'C': 2.0}",GGA,mp-1220406,"['mp-1220406', 'mp-1430842', 'mp-1765506', 'mp-1791507', 'mp-1630445']",0.0011045,"{'Nb': 1.0, 'Mo': 1.0, 'C': 2.0}",43.8496014856642,[],NM,False,166,0,"[0, 0, 0, 0]",2.518837030619527e-05,0.0011045,0,0.0011045,MP,data/source/MP/cleaned/cifs/MP-mp-1220406.cif,False,,data/final/MP/graphs/C1Mo0.5Nb0.5-MP-mp-1220406.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
C1Mo0.5Ta0.5,1,0.0,2.0,False,C2Mo1Ta1,C2Mo1Ta1,7.7,Other,True,C50Mo25Ta25,C-Mo-Ta,3,Supercon,C1Mo0.5Ta0.5,MP-mp-1217919,Ta1Mo1C2,C-Mo-Ta,C50Mo25Ta25,R -3 m,trigonal,3.144835892169353,3.144835892169353,5.38817367,data/final/MP/cifs/C1Mo0.5Ta0.5-MP-mp-1217919.cif,data/source/MP/raw/cifs/mp-1217919.cif,mp-1217919,0.0,,2019-01-12 19:10:31.332000,11.499783499146304,,,{'GGA': {'task_id': 'mp-1766664'}},0.1494032275000005,9.116434,520.0,-41.88168601,-10.4704215025,{'tags': []},-41.88168601,-10.4704215025,-0.1811759874999996,['bandstructure'],True,[],True,2021-05-12 10:58:41.460000,NM,4,5,mp-1217919,None,TaMoC2,"{'functional': 'PBE', 'labels': ['Ta_pv', 'Mo_pv', 'C'], 'pot_type': 'paw'}","{'Ta': 1.0, 'Mo': 1.0, 'C': 2.0}",GGA,mp-1217919,"['mp-1217919', 'mp-1430516', 'mp-1766664', 'mp-1794431', 'mp-1610780']",0.0004872,"{'Ta': 1.0, 'Mo': 1.0, 'C': 2.0}",43.45052365373413,[],NM,False,166,0,"[0, 0, 0, 0]",1.1212753242805398e-05,0.0004872,0,0.0004872,MP,data/source/MP/cleaned/cifs/MP-mp-1217919.cif,False,,data/final/MP/graphs/C1Mo0.5Ta0.5-MP-mp-1217919.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
C1Mo0.6Ta0.4,3,0.0999999999999999,2.0,False,C2Mo1.2Ta0.8,C2Mo1Ta1,9.18,Other,True,C50Mo30Ta20,C-Mo-Ta,3,Supercon,Ta0.4Mo0.6C1,MP-mp-1217919,Ta1Mo1C2,C-Mo-Ta,C50Mo25Ta25,R -3 m,trigonal,3.144835892169353,3.144835892169353,5.38817367,data/final/MP/cifs/C1Mo0.6Ta0.4-MP-mp-1217919-synth_doped.cif,data/source/MP/raw/cifs/mp-1217919.cif,mp-1217919,0.0,,2019-01-12 19:10:31.332000,11.499783499146304,,,{'GGA': {'task_id': 'mp-1766664'}},0.1494032275000005,9.116434,520.0,-41.88168601,-10.4704215025,{'tags': []},-41.88168601,-10.4704215025,-0.1811759874999996,['bandstructure'],True,[],True,2021-05-12 10:58:41.460000,NM,4,5,mp-1217919,None,TaMoC2,"{'functional': 'PBE', 'labels': ['Ta_pv', 'Mo_pv', 'C'], 'pot_type': 'paw'}","{'Ta': 1.0, 'Mo': 1.0, 'C': 2.0}",GGA,mp-1217919,"['mp-1217919', 'mp-1430516', 'mp-1766664', 'mp-1794431', 'mp-1610780']",0.0004872,"{'Ta': 1.0, 'Mo': 1.0, 'C': 2.0}",43.45052365373413,[],NM,False,166,0,"[0, 0, 0, 0]",1.1212753242805398e-05,0.0004872,0,0.0004872,MP,data/source/MP/cleaned/cifs/MP-mp-1217919.cif,True,,data/final/MP/graphs/C1Mo0.6Ta0.4-MP-mp-1217919-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
C1Mo0.6W0.4,3,0.0999999999999999,2.0,False,C2Mo1.2W0.8,C2Mo1W1,11.3,Other,True,C50Mo30W20,C-Mo-W,3,Supercon,Mo0.6W0.4C1,MP-mp-1221393,Mo1W1C2,C-Mo-W,C50Mo25W25,P m m 2,orthorhombic,2.842292,2.930337,5.061663,data/final/MP/cifs/C1Mo0.6W0.4-MP-mp-1221393-synth_doped.cif,data/source/MP/raw/cifs/mp-1221393.cif,mp-1221393,0.0,,2019-01-12 22:05:35.996000,11.966286040988832,,,{'GGA': {'task_id': 'mp-1734927'}},0.0005651775000004,8.22527661,520.0,-42.67012626,-10.667531565,{'tags': []},-42.67012626,-10.667531565,-0.103198840000001,['bandstructure'],True,[],True,2021-05-12 10:58:43.502000,NM,4,5,mp-1221393,None,MoWC2,"{'functional': 'PBE', 'labels': ['Mo_pv', 'W_pv', 'C'], 'pot_type': 'paw'}","{'Mo': 1.0, 'W': 1.0, 'C': 2.0}",GGA,mp-1221393,"['mp-1221393', 'mp-1399123', 'mp-1734927', 'mp-1794322', 'mp-1609499']",0.00213,"{'Mo': 1.0, 'W': 1.0, 'C': 2.0}",42.15795038324907,[],NM,False,25,0,"[0, 0, 0, 0]",5.0524277879655375e-05,0.00213,0,0.00213,MP,data/source/MP/cleaned/cifs/MP-mp-1221393.cif,True,,data/final/MP/graphs/C1Mo0.6W0.4-MP-mp-1221393-synth_doped.json,0,True,mm2,0,0,0,6,0,0,0,1,0,0,0,1.0
C1Mo0.75Nb0.25,1,0.0,4.0,False,C4Mo3Nb1,C4Mo3Nb1,13.1,Other,True,C50Mo37.5Nb12.5,C-Mo-Nb,3,Supercon,Nb0.25Mo0.75C1,MP-mp-1220378,Nb1Mo3C4,C-Mo-Nb,C50Mo37.5Nb12.5,R -3 m,trigonal,3.109218437349666,3.109218437349666,10.47404602,data/final/MP/cifs/C1Mo0.75Nb0.25-MP-mp-1220378.cif,data/source/MP/raw/cifs/mp-1220378.cif,mp-1220378,0.0,,2019-01-12 21:14:04.945000,8.241362197847382,,,{'GGA': {'task_id': 'mp-1759151'}},0.2574532889583327,9.1475218,520.0,-78.99504802,-9.8743810025,{'tags': []},-78.99504802,-9.8743810025,0.0687886137499997,['bandstructure'],True,[],True,2021-05-12 10:58:43.502000,NM,8,5,mp-1220378,None,NbMo3C4,"{'functional': 'PBE', 'labels': ['Nb_pv', 'Mo_pv', 'C'], 'pot_type': 'paw'}","{'Nb': 1.0, 'Mo': 3.0, 'C': 4.0}",GGA,mp-1220378,"['mp-1220378', 'mp-1398704', 'mp-1759151', 'mp-1782990', 'mp-1619245']",0.0045647,"{'Nb': 1.0, 'Mo': 3.0, 'C': 4.0}",86.39202559620743,[],NM,False,166,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.283705259250673e-05,0.0045647,0,0.0045647,MP,data/source/MP/cleaned/cifs/MP-mp-1220378.cif,False,,data/final/MP/graphs/C1Mo0.75Nb0.25-MP-mp-1220378.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
C1Mo0.75Ta0.25,3,0.0833333333333333,3.0,False,C3Mo2.25Ta0.75,C3Mo2Ta1,8.5,Other,True,C50Mo37.5Ta12.5,C-Mo-Ta,3,Supercon,C1Mo0.75Ta0.25,MP-mp-1217903,Ta1Mo2C3,C-Mo-Ta,C50Mo33.333Ta16.667,P -3 m 1,trigonal,3.116635997131777,3.11663604,7.686316,data/final/MP/cifs/C1Mo0.75Ta0.25-MP-mp-1217903-synth_doped.cif,data/source/MP/raw/cifs/mp-1217903.cif,mp-1217903,0.0,,2019-01-12 19:09:43.831000,10.5003230315958,,,{'GGA': {'task_id': 'mp-1760076'}},0.1970839783333335,9.22941997,520.0,-61.53899175,-10.256498625,{'tags': []},-61.53899175,-10.256498625,-0.0515976599999999,['bandstructure'],True,[],True,2021-05-12 10:58:41.460000,NM,6,5,mp-1217903,None,TaMo2C3,"{'functional': 'PBE', 'labels': ['Ta_pv', 'Mo_pv', 'C'], 'pot_type': 'paw'}","{'Ta': 1.0, 'Mo': 2.0, 'C': 3.0}",GGA,mp-1217903,"['mp-1217903', 'mp-1390242', 'mp-1760076', 'mp-1783296', 'mp-1626393']",0.0018701,"{'Ta': 1.0, 'Mo': 2.0, 'C': 3.0}",64.65781743250938,[],NM,False,164,0,"[0, 0, 0, 0, 0, 0]",2.892303010308125e-05,0.0018701,0,0.0018701,MP,data/source/MP/cleaned/cifs/MP-mp-1217903.cif,True,,data/final/MP/graphs/C1Mo0.75Ta0.25-MP-mp-1217903-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
